ID_SHOP,SEX,MARITAL_STATUS,AGE,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_RESIDENCE_TOWN=WORKING_TOWN,FLAG_RESIDENCE_STATE=WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS=POSTAL_ADDRESS,QUANT_BANKING_ACCOUNTS,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_LOAN_IN_THE_APPLICATION,TARGET_LABEL_BAD=1,LOAN_AMOUNT_REQUESTED,ID_CLIENT
20,F,S,37,Y,31,25,P,360,N,Y,120,266,0,Y,0,236,0,1,13098.17567,2684
22,M,C,24,Y,50,1,P,240,Y,Y,12,863,0,Y,0,1659,2,0,7616.24764,2685
22,F,C,20,N,50,18,A,12,N,Y,36,205,0,Y,0,200,0,1,18622.40344,2686
21,M,S,21,Y,31,25,C,12,Y,Y,12,118,0,Y,0,271,0,0,12024.74204,2687
4,F,S,38,Y,31,8,P,12,Y,Y,12,131,0,Y,0,358,0,0,10274.87793,2688
25,M,O,34,N,31,8,P,108,Y,Y,12,717,0,Y,0,1500,0,0,5780.255371,2689
24,F,C,44,Y,31,8,P,180,N,Y,0,720,4225,Y,0,0,0,0,11775.3631,2690
3,F,S,31,Y,31,8,A,12,N,Y,36,950,0,Y,0,350,0,0,8331.806666,2691
25,F,O,22,Y,31,12,P,12,N,Y,36,999,0,Y,0,900,0,0,9384.394013,2692
10,M,S,39,Y,31,3,P,360,N,Y,0,706,0,Y,0,3000,0,0,25781.14832,2693
24,F,V,68,Y,31,18,P,324,N,Y,120,725,0,Y,0,180,0,0,27078.34519,2694
11,F,C,35,Y,31,12,O,84,N,Y,36,522,0,Y,0,1300,0,0,14002.05108,2695
15,F,S,43,N,50,18,C,300,Y,Y,12,999,0,Y,0,312,0,0,18292.54858,2696
55,F,C,32,Y,31,9,P,384,Y,Y,12,712,0,Y,0,425,0,0,3382.983674,2697
10,F,D,34,Y,31,3,P,240,Y,Y,12,722,0,Y,0,670,1,0,6616.556632,2698
25,F,S,39,Y,31,8,P,60,Y,Y,84,853,0,Y,0,500,0,0,2913.331141,2699
24,F,S,27,N,31,8,C,180,N,Y,24,999,0,Y,0,500,0,0,4987.928115,2700
22,F,S,19,Y,31,12,P,228,Y,Y,12,992,0,Y,0,819,0,0,28824.72065,2701
18,F,S,39,N,50,20,P,84,Y,Y,72,525,0,Y,0,215,0,0,16548.37921,2702
22,F,V,57,N,50,18,P,360,N,Y,0,703,0,Y,0,211,0,0,18565.52339,2703
81,F,S,18,Y,31,8,C,48,N,Y,72,40,0,Y,0,437,0,0,23301.35971,2704
11,F,C,57,Y,31,12,P,480,N,Y,0,13,0,Y,0,226,0,0,4560.284979,2705
4,F,S,33,Y,31,3,A,36,Y,Y,36,950,0,Y,0,2000,1,0,2673.173279,2706
15,M,C,41,Y,31,28,P,168,Y,Y,156,222,0,Y,0,382,0,1,20595.91879,2707
22,F,S,20,N,50,12,P,96,N,Y,0,40,0,Y,0,180,0,0,29922.29631,2708
23,F,O,61,Y,31,12,P,216,Y,Y,0,24,0,Y,0,1131,0,0,7006.531505,2709
12,F,C,42,Y,31,25,P,168,Y,Y,36,205,0,Y,0,250,0,0,18918.52395,2710
6,M,D,48,N,50,28,P,180,Y,Y,12,123,0,Y,0,680,0,1,14306.69762,2711
9,F,C,28,Y,27,18,C,24,Y,Y,12,712,0,Y,0,591,0,0,13722.1146,2712
22,M,C,34,Y,31,6,P,144,N,Y,72,702,0,Y,0,1000,0,0,26651.00163,2713
4,M,C,25,N,31,8,A,12,Y,Y,84,514,0,Y,0,2360,1,0,25411.29144,2714
25,F,S,19,Y,31,20,P,12,N,Y,36,950,0,Y,0,500,0,0,17372.00046,2715
16,F,C,61,Y,31,20,P,360,N,Y,0,999,0,Y,0,0,0,0,1819.035688,2716
3,F,C,56,Y,31,20,P,216,N,Y,360,131,1000,Y,0,600,0,0,7001.325733,2717
1,F,S,18,Y,31,8,P,108,Y,Y,12,853,0,Y,0,373,0,0,21042.09942,2718
96,F,C,19,Y,31,12,P,240,N,Y,0,999,0,Y,0,180,0,1,14944.69726,2719
23,F,S,27,Y,31,18,P,12,Y,Y,12,40,0,Y,0,306,0,0,28168.71011,2720
10,F,C,41,Y,31,12,P,192,N,Y,0,165,0,Y,0,300,0,0,3778.651118,2721
10,M,S,21,Y,31,8,P,12,Y,Y,12,514,0,Y,0,800,0,0,19676.64704,2722
25,F,S,40,Y,31,8,P,480,Y,Y,96,525,0,Y,0,300,0,0,14819.53913,2723
7,M,S,19,N,50,28,C,12,Y,Y,12,26,0,Y,0,180,0,1,2291.000588,2724
3,F,S,19,Y,31,18,P,228,Y,Y,24,26,0,Y,0,202,0,1,20530.57259,2725
15,F,S,22,Y,31,18,P,156,N,Y,12,24,0,Y,0,405,0,0,24752.51609,2726
55,F,S,23,Y,31,23,A,36,Y,Y,0,40,0,Y,0,192,0,0,23021.45149,2727
25,F,S,18,Y,31,16,A,216,N,Y,12,38,0,Y,0,280,0,0,17068.22835,2728
24,M,C,41,N,50,12,A,60,Y,Y,0,40,0,Y,0,310,0,0,22803.63152,2729
25,M,S,34,Y,31,12,P,12,N,Y,36,863,0,Y,0,450,0,0,9496.066259,2730
1,M,C,34,Y,31,18,C,24,Y,Y,12,907,0,Y,0,510,1,0,5756.309639,2731
55,F,C,48,Y,50,18,P,144,N,Y,60,950,700,Y,0,250,0,0,15141.29143,2732
22,F,O,20,Y,31,20,P,240,Y,Y,12,24,0,Y,0,330,0,0,23642.85348,2733
23,F,C,25,Y,31,8,P,12,N,Y,0,712,0,Y,0,500,0,0,17214.10009,2734
3,F,C,45,Y,31,12,P,84,N,Y,12,801,0,Y,0,180,0,0,18274.49776,2735
25,F,C,38,Y,50,1,P,72,N,Y,216,107,1064,Y,0,1500,1,0,936.9501969,2736
23,F,V,63,Y,31,8,A,24,N,Y,12,13,0,Y,0,1311,0,0,22259.98531,2737
25,F,S,20,Y,31,28,C,240,N,Y,12,950,0,Y,0,350,0,0,27573.30175,2738
55,F,S,39,Y,50,12,P,240,N,Y,24,26,0,Y,0,220,0,0,14883.74133,2739
25,F,S,22,Y,31,18,C,264,N,Y,0,26,0,Y,0,208,0,1,23868.77447,2740
16,F,C,22,Y,31,8,P,24,N,Y,12,40,0,Y,0,220,0,0,21953.04111,2741
21,F,C,48,Y,31,12,P,588,N,Y,0,950,0,Y,0,0,0,0,7658.616344,2742
25,M,S,18,N,50,8,P,0,Y,Y,0,39,0,Y,0,220,0,0,21323.09482,2743
20,M,S,24,Y,31,12,P,12,Y,Y,12,999,0,N,0,300,0,0,13676.85517,2744
24,F,S,58,Y,31,18,P,588,N,Y,12,725,0,Y,0,958,0,0,7055.13163,2745
3,F,S,43,Y,50,12,P,180,N,Y,12,60,0,Y,0,240,0,0,6632.980136,2746
18,M,C,49,Y,23,12,P,192,N,Y,0,950,0,Y,0,500,0,0,565.0306927,2747
2,M,S,18,N,50,18,P,204,Y,Y,24,26,0,Y,0,180,0,1,25526.83748,2748
25,M,S,27,N,31,8,P,24,Y,Y,12,26,0,Y,0,198,0,1,3538.212109,2749
3,F,S,18,Y,31,12,A,156,N,Y,0,999,0,Y,0,240,0,1,12610.77803,2750
96,M,C,25,Y,50,20,O,36,N,Y,12,254,0,Y,0,279,0,0,17038.09395,2751
12,M,S,18,Y,31,20,P,264,Y,Y,12,60,0,Y,0,250,0,0,11125.08474,2752
18,M,C,27,Y,5,8,P,336,N,Y,84,514,0,Y,0,818,0,0,10246.90167,2753
6,F,D,35,N,50,8,A,12,Y,Y,12,205,0,Y,0,380,0,0,20803.4466,2754
25,M,C,64,Y,31,8,P,420,N,Y,72,13,0,Y,0,645,1,0,14153.41613,2755
20,F,S,36,Y,31,18,P,48,Y,Y,24,266,0,Y,0,748,1,1,17623.59486,2756
9,F,S,31,Y,5,12,P,12,Y,Y,12,25,0,Y,0,377,0,0,4235.657066,2757
12,F,C,49,Y,31,18,P,480,N,Y,0,131,0,Y,0,600,0,0,4657.199283,2758
25,F,C,50,Y,31,18,P,300,N,Y,180,166,0,Y,0,1200,0,0,9572.096238,2759
1,F,S,28,Y,31,3,P,12,Y,Y,24,60,0,Y,0,250,0,1,19691.10645,2760
15,F,S,26,Y,31,28,P,204,N,Y,0,804,0,Y,0,0,0,0,7480.805946,2761
55,F,S,50,N,50,18,P,48,Y,Y,24,205,0,Y,0,200,0,0,19350.39981,2762
15,F,S,27,Y,31,12,A,12,Y,Y,12,26,0,Y,0,280,0,0,8592.911869,2763
25,F,D,39,N,50,28,A,96,N,Y,36,950,0,Y,0,350,0,1,27500.11732,2764
25,F,S,28,Y,31,8,A,120,Y,Y,24,24,0,Y,0,249,0,0,14716.01583,2765
24,M,S,41,N,50,8,A,36,Y,Y,360,59,0,N,0,1135,0,1,13067.09412,2766
66,M,S,24,Y,31,12,C,180,Y,Y,12,863,0,Y,0,300,0,0,26788.95389,2767
13,M,S,26,Y,31,28,P,324,Y,Y,12,26,0,Y,0,20724,0,1,3585.639457,2768
18,F,S,28,Y,23,12,P,240,Y,Y,12,718,0,Y,0,1000,0,1,24660.48639,2769
8,F,S,39,N,50,8,A,48,N,Y,0,501,0,Y,0,270,0,0,14388.8864,2770
12,M,S,22,Y,31,8,C,180,N,Y,0,251,0,Y,0,264,0,0,10848.80025,2771
22,F,C,63,Y,31,18,P,72,N,Y,36,13,0,Y,0,180,0,0,3877.75114,2772
23,F,O,33,Y,69,12,P,24,N,Y,0,804,0,Y,0,950,0,0,2399.619863,2773
22,F,S,33,Y,50,20,P,24,N,Y,24,950,0,Y,0,600,0,0,26215.56261,2774
15,M,S,39,Y,31,1,P,84,N,Y,0,999,0,Y,0,0,0,0,20269.5189,2775
1,M,S,40,Y,31,8,P,12,N,Y,144,133,0,Y,0,1457,1,0,25891.25489,2776
19,F,S,29,Y,31,23,P,120,Y,Y,48,950,0,Y,0,340,0,0,7790.237208,2777
13,F,S,18,Y,31,8,C,24,N,Y,12,950,0,Y,0,500,0,0,20278.81674,2778
9,F,C,45,Y,5,12,P,192,N,Y,24,305,0,Y,0,4000,0,0,21053.87267,2779
13,M,C,40,Y,31,12,P,120,Y,Y,252,514,0,Y,0,1500,0,0,3094.244858,2780
3,F,S,21,Y,31,28,P,60,N,Y,48,950,0,Y,0,800,0,1,2012.818889,2781
24,M,C,25,Y,31,20,P,24,Y,Y,12,806,0,Y,0,424,1,0,27741.11667,2782
8,F,S,23,Y,31,23,P,84,N,N,12,205,0,Y,0,280,0,0,18590.97984,2783
19,M,S,23,N,31,23,C,276,Y,Y,12,999,0,Y,0,390,0,0,6363.872571,2784
13,F,S,19,Y,31,8,P,240,N,Y,12,992,0,Y,0,400,0,0,25330.60121,2785
25,F,S,22,Y,31,8,A,144,Y,Y,36,16,0,Y,0,500,0,0,28645.0651,2786
24,F,C,37,Y,31,20,P,300,N,Y,12,950,0,Y,0,1000,0,0,24621.51904,2787
2,F,S,19,Y,31,20,P,228,N,Y,228,950,0,Y,0,390,0,0,4303.968521,2788
19,F,C,42,Y,31,28,P,12,N,Y,0,999,0,Y,0,600,0,0,24195.36366,2789
20,M,S,20,Y,31,8,O,12,N,N,12,504,0,Y,0,250,0,0,9962.722248,2790
2,F,S,18,Y,31,12,O,12,Y,Y,0,501,0,Y,0,500,0,1,16212.06894,2791
25,M,C,35,Y,31,12,A,36,N,Y,96,999,0,Y,0,1100,0,0,10635.53768,2792
22,M,O,38,Y,31,20,P,360,N,Y,144,702,0,Y,0,1500,0,1,21210.70355,2793
22,F,O,18,Y,31,25,P,24,N,Y,48,253,0,Y,0,1000,0,1,21668.76915,2794
25,M,S,36,Y,25,12,P,12,Y,Y,12,999,0,Y,0,350,0,1,22158.97045,2795
11,M,C,32,Y,31,12,A,120,Y,Y,48,265,0,Y,0,351,0,1,6307.960544,2796
55,M,V,32,Y,31,28,P,120,N,Y,48,522,0,Y,0,746,0,0,24646.35182,2797
24,F,C,55,N,50,12,P,60,N,Y,240,254,0,Y,0,1705,1,0,26720.37444,2798
10,F,C,26,Y,31,28,P,12,N,Y,0,950,0,Y,0,270,0,1,9836.335621,2799
5,M,C,42,N,50,12,P,60,N,Y,24,525,0,Y,0,200,0,0,16878.47888,2800
3,F,S,24,Y,31,20,P,48,Y,Y,12,60,0,N,0,800,0,0,9338.04662,2801
23,M,S,20,Y,31,12,C,132,Y,Y,0,26,0,Y,0,256,0,1,6134.707972,2802
24,F,S,18,N,50,28,P,48,N,Y,12,950,0,Y,0,300,0,1,8695.63134,2803
25,F,S,35,Y,31,8,P,336,Y,Y,0,855,0,Y,0,500,0,0,29168.83272,2804
22,F,C,52,N,50,18,P,360,N,Y,12,165,0,Y,0,180,0,1,9593.021984,2805
25,M,S,36,Y,50,28,P,12,N,Y,144,118,0,Y,0,464,0,0,4601.097465,2806
18,M,S,24,Y,23,8,O,12,Y,Y,48,26,0,Y,0,180,0,0,24951.47087,2807
20,F,C,33,Y,31,27,P,36,N,N,12,205,0,Y,0,300,0,0,16828.40262,2808
11,F,C,56,Y,31,12,P,240,N,Y,0,999,0,Y,0,800,0,0,10667.13522,2809
9,F,C,44,Y,5,8,P,60,N,Y,0,720,1350,Y,0,0,1,0,16332.8286,2810
18,F,C,21,N,50,3,P,12,Y,Y,12,60,0,Y,0,245,0,0,20538.38033,2811
3,F,O,38,Y,31,8,A,0,N,Y,12,100,0,Y,0,620,0,0,24989.60036,2812
10,F,C,39,Y,31,12,P,60,Y,Y,12,205,0,Y,0,220,0,0,17431.12226,2813
25,F,S,22,Y,50,18,C,264,Y,Y,36,40,0,Y,0,240,0,0,19846.41527,2814
55,M,C,28,Y,31,25,A,336,Y,Y,0,26,0,Y,0,180,0,0,17135.52058,2815
55,F,S,19,Y,31,18,C,228,N,Y,144,703,0,Y,0,250,0,0,21633.96733,2816
22,F,S,29,Y,50,8,P,336,N,Y,12,999,0,Y,0,347,0,0,4454.733659,2817
55,F,S,23,Y,31,8,C,276,N,Y,60,712,0,Y,0,600,0,0,26143.14751,2818
24,F,S,20,Y,31,8,C,96,Y,Y,12,654,0,Y,0,300,0,1,24063.0651,2819
14,M,D,46,Y,31,28,P,48,N,Y,204,107,0,Y,0,3400,0,0,29152.41405,2820
25,M,C,43,Y,31,8,P,504,Y,Y,144,266,0,Y,0,750,0,0,17793.89919,2821
22,F,C,29,Y,50,25,P,348,N,Y,96,131,0,Y,0,380,0,0,13660.9978,2822
11,M,C,41,Y,31,8,P,240,N,Y,180,504,0,Y,0,1000,0,0,28564.19278,2823
21,F,C,50,Y,31,28,A,12,N,Y,228,305,7800,Y,0,2544,1,0,18978.45244,2824
20,F,S,25,Y,31,8,O,24,N,Y,24,205,0,Y,0,180,0,0,11871.51659,2825
18,F,C,58,Y,23,18,P,120,N,Y,0,13,0,Y,0,650,1,0,1319.787875,2826
15,F,S,28,Y,31,12,P,24,Y,Y,36,40,0,Y,0,226,0,0,3231.909935,2827
20,F,C,45,N,31,20,P,60,N,Y,12,205,0,Y,0,450,0,0,25705.45911,2828
25,F,D,37,Y,50,8,P,36,N,Y,0,725,0,Y,0,1069,0,0,29792.46976,2829
24,M,S,19,Y,31,8,P,228,Y,Y,0,806,0,Y,0,200,0,0,6089.177793,2830
25,F,S,47,Y,31,25,P,24,Y,Y,276,999,0,Y,0,478,0,0,7304.041641,2831
1,F,C,59,N,50,12,P,12,N,Y,72,13,0,Y,0,829,0,0,24122.48537,2832
19,F,S,20,N,50,8,C,240,N,Y,12,60,0,Y,0,230,0,0,14256.8366,2833
24,M,S,40,Y,31,8,C,240,Y,Y,12,35,0,Y,0,616,0,0,27085.57773,2834
15,F,C,54,Y,31,18,P,360,N,Y,0,999,0,Y,0,0,0,0,16253.50022,2835
18,F,V,64,Y,23,28,P,72,N,Y,0,13,0,Y,0,715,1,0,20010.34459,2836
4,F,S,50,Y,31,28,A,36,N,Y,120,863,0,Y,0,3660,2,1,19573.2714,2837
7,F,C,32,Y,5,18,P,120,Y,Y,12,950,0,Y,0,820,0,0,6893.549241,2838
20,M,S,22,Y,31,12,P,84,Y,Y,12,855,0,Y,0,193,0,1,28106.89415,2839
25,M,C,39,Y,31,20,P,72,N,Y,0,950,0,N,0,220,0,0,7276.898147,2840
1,F,S,23,Y,31,8,O,12,N,Y,12,40,0,Y,0,277,0,0,4479.277317,2841
10,F,C,45,Y,31,12,A,24,N,Y,0,704,0,Y,0,395,0,0,14824.54072,2842
25,M,C,55,Y,50,25,P,300,Y,Y,360,999,1500,Y,0,1224,0,0,11544.3834,2843
55,F,S,20,Y,50,8,P,180,N,Y,0,999,0,Y,0,400,0,0,18013.8234,2844
23,F,D,37,Y,31,8,P,96,Y,Y,0,501,0,Y,0,650,0,0,18881.96883,2845
25,F,S,31,N,31,1,P,36,N,Y,60,205,0,N,0,540,0,0,19754.98033,2846
55,F,C,38,Y,31,12,P,456,Y,Y,156,263,0,Y,0,1000,0,0,2591.1889,2847
15,F,C,53,Y,31,12,P,348,N,Y,0,999,0,Y,0,0,0,0,7456.31324,2848
55,M,S,20,N,31,8,C,84,N,Y,0,855,0,Y,0,280,0,0,2886.319241,2849
25,F,S,23,Y,31,28,A,120,Y,Y,36,801,0,Y,0,350,0,0,21272.3495,2850
11,M,C,38,Y,31,12,P,36,Y,Y,36,26,0,Y,0,316,0,0,2837.441364,2851
24,M,C,46,N,50,18,P,480,N,Y,240,100,0,Y,0,2500,0,0,20463.47831,2852
25,F,S,20,Y,31,23,A,12,Y,Y,12,992,0,Y,0,500,0,0,24879.86896,2853
55,F,C,36,Y,31,12,P,144,Y,Y,12,38,0,Y,0,490,0,0,6700.532377,2854
18,F,V,52,Y,23,28,P,60,N,Y,264,107,0,Y,0,482,0,0,25746.19721,2855
1,M,C,54,Y,31,8,P,96,N,Y,96,999,0,Y,0,1350,2,0,3814.234874,2856
10,M,S,35,Y,31,12,P,120,Y,Y,12,139,0,Y,0,231,0,1,18324.35348,2857
24,F,S,57,Y,31,20,P,684,N,Y,180,165,0,Y,0,300,0,1,9099.997353,2858
21,F,S,25,Y,31,28,P,300,Y,Y,36,999,0,Y,0,300,0,0,21106.84049,2859
10,F,S,50,Y,31,18,P,120,Y,Y,120,32,0,Y,0,817,0,0,9011.486352,2860
1,F,C,56,Y,50,18,P,600,Y,Y,12,712,0,Y,0,674,0,0,19171.23478,2861
21,F,C,36,Y,31,12,P,240,Y,Y,120,305,0,Y,0,1500,0,0,18132.22359,2862
24,M,S,40,N,50,12,P,480,Y,Y,12,953,0,Y,0,378,0,1,27743.88884,2863
15,F,C,40,Y,31,18,A,72,N,Y,0,999,0,Y,0,0,0,1,26956.09172,2864
24,M,C,33,N,50,8,P,24,N,Y,84,953,0,Y,0,500,1,0,6544.206797,2865
24,M,S,60,Y,31,12,P,72,N,Y,84,13,0,Y,0,1090,1,0,29962.98283,2866
14,F,S,18,Y,31,18,P,24,Y,Y,72,654,0,Y,0,270,0,0,26925.27001,2867
14,F,C,46,Y,31,12,P,252,Y,Y,180,712,0,Y,0,980,0,0,9120.103456,2868
24,F,C,40,N,31,18,P,72,Y,Y,24,999,0,Y,0,250,0,0,26416.14807,2869
55,F,S,22,Y,31,3,O,60,Y,Y,60,205,0,Y,0,270,0,0,1062.466908,2870
12,F,S,23,Y,31,28,P,276,N,Y,0,950,0,Y,0,450,0,0,23975.69797,2871
4,F,O,27,Y,31,28,C,12,N,Y,12,501,0,Y,0,400,0,0,22955.8459,2872
24,F,C,34,Y,31,16,O,24,Y,Y,48,100,0,Y,0,600,0,0,13222.89354,2873
25,M,S,40,Y,31,18,O,48,Y,Y,48,26,0,Y,0,3083,0,0,7359.214917,2874
22,F,C,30,Y,50,20,P,120,Y,Y,24,24,0,Y,0,800,0,0,18731.08142,2875
55,F,C,32,Y,31,3,P,120,Y,Y,0,24,0,Y,0,240,0,1,29281.68329,2876
12,F,S,23,N,31,28,P,72,Y,Y,24,205,0,Y,0,360,0,1,7879.369496,2877
23,F,S,19,Y,31,16,P,12,Y,Y,12,950,0,Y,0,950,0,0,17111.28381,2878
19,M,S,30,Y,31,8,P,120,Y,Y,12,521,0,Y,0,347,0,1,13871.87087,2879
22,F,S,23,Y,31,8,P,48,Y,Y,12,203,0,Y,0,180,0,1,13959.1514,2880
55,F,S,21,Y,50,12,C,252,N,Y,12,218,0,Y,0,285,0,1,18464.60891,2881
25,M,S,24,Y,31,12,P,48,N,Y,72,53,0,Y,0,400,0,0,14366.24976,2882
20,F,S,43,Y,31,3,P,72,Y,Y,216,916,0,Y,0,1059,0,0,14671.8255,2883
15,M,C,45,Y,31,8,P,216,Y,Y,288,222,0,Y,0,2562,2,0,26191.16606,2884
24,M,S,18,Y,31,8,C,216,N,Y,12,950,0,Y,0,400,0,0,5179.088277,2885
7,F,D,38,Y,5,8,P,204,Y,Y,12,26,0,Y,0,220,0,1,11086.11233,2886
55,F,S,18,Y,31,18,A,84,N,Y,24,61,0,Y,0,250,0,1,27545.13035,2887
10,M,S,26,Y,31,8,P,24,Y,Y,12,952,0,Y,0,394,0,1,7465.636968,2888
23,M,S,18,Y,31,18,P,24,Y,Y,12,40,0,Y,0,250,0,0,26511.92306,2889
9,F,V,39,Y,5,23,P,60,N,Y,0,703,0,Y,0,960,0,0,11347.39514,2890
24,F,S,24,Y,31,18,A,60,N,Y,72,950,0,Y,0,600,0,1,15705.84899,2891
1,M,S,21,N,50,8,C,12,N,Y,12,722,0,Y,0,734,0,1,2588.667229,2892
15,M,C,34,Y,31,8,P,156,N,Y,0,999,0,Y,0,0,0,1,7521.240253,2893
55,M,C,36,Y,5,12,P,24,N,Y,96,305,0,Y,0,1600,0,1,16063.28952,2894
10,F,D,47,Y,31,25,P,12,N,Y,0,999,0,Y,0,270,0,0,28065.54022,2895
10,M,C,49,Y,31,8,P,48,Y,Y,72,999,0,Y,0,303,0,0,17963.02622,2896
23,M,C,72,Y,31,12,P,492,N,Y,276,13,0,Y,0,447,1,0,5927.91702,2897
55,F,S,27,Y,31,20,P,60,Y,Y,0,30,0,Y,0,301,0,0,24988.02873,2898
9,F,S,36,Y,5,8,A,0,N,Y,96,999,0,Y,0,500,0,0,2573.553,2899
11,F,D,38,Y,31,23,P,60,N,Y,12,131,0,Y,0,500,0,0,11751.10579,2900
25,M,O,36,Y,50,23,P,240,N,Y,0,24,0,Y,0,545,0,0,9449.312136,2901
20,F,C,54,Y,31,18,P,48,N,Y,60,13,0,Y,0,283,0,0,11363.77118,2902
4,F,S,19,Y,31,1,P,228,Y,Y,12,213,0,Y,0,280,0,0,7222.304902,2903
1,F,D,68,Y,5,12,P,84,N,Y,96,703,0,Y,0,194,0,0,15905.74302,2904
17,M,V,48,Y,31,8,P,24,N,Y,120,514,0,Y,0,945,0,0,8051.961059,2905
25,F,C,21,N,31,1,P,24,Y,Y,24,205,0,Y,0,200,0,0,16698.2306,2906
25,F,C,39,Y,31,8,P,24,N,Y,36,950,0,Y,0,350,0,1,19482.25974,2907
18,F,S,31,Y,23,8,P,60,Y,Y,24,222,0,Y,0,500,0,0,13515.92458,2908
25,F,S,27,Y,31,8,P,0,N,N,0,999,0,Y,0,360,0,0,20692.08988,2909
20,F,D,47,Y,31,12,A,36,Y,Y,252,718,0,Y,0,2500,0,0,24866.91268,2910
17,F,S,28,Y,31,18,P,264,Y,Y,24,60,0,Y,0,220,0,1,3758.849638,2911
24,F,S,18,Y,31,12,C,216,Y,Y,12,950,0,Y,0,350,0,1,15206.19631,2912
21,F,C,55,Y,31,8,P,24,Y,Y,24,999,0,Y,0,1137,0,0,7522.059923,2913
24,F,S,60,N,50,12,P,696,N,Y,48,13,0,Y,0,416,0,0,22603.6076,2914
24,M,C,40,N,50,20,P,0,Y,Y,144,123,0,Y,0,655,1,0,29437.59695,2915
18,F,V,55,Y,23,20,P,240,N,Y,0,13,0,Y,0,700,0,0,2384.153241,2916
25,F,S,21,Y,31,3,O,48,Y,Y,12,654,0,Y,0,269,0,0,15817.81386,2917
9,M,C,60,Y,5,12,A,72,N,Y,204,513,0,Y,0,1390,1,0,3603.285776,2918
7,F,S,23,Y,5,12,O,12,Y,Y,12,44,0,Y,0,191,0,1,1573.956594,2919
25,F,S,37,Y,50,12,P,48,Y,Y,12,26,0,Y,0,303,0,0,7524.670351,2920
55,F,S,24,Y,31,8,C,288,Y,Y,0,26,0,Y,0,220,0,0,15241.12906,2921
15,M,S,20,Y,31,28,P,240,N,Y,0,999,0,Y,0,0,0,1,25809.54528,2922
12,M,C,52,Y,31,12,P,360,N,Y,0,13,0,Y,0,180,0,0,28445.00409,2923
2,M,S,19,Y,31,8,P,12,Y,Y,12,40,0,Y,0,220,0,0,4123.302053,2924
55,M,S,21,Y,31,23,C,120,N,Y,12,118,0,Y,0,220,0,0,27724.00758,2925
4,F,S,41,N,50,8,O,360,N,Y,84,205,0,Y,0,350,0,0,26440.00116,2926
16,F,S,44,Y,31,28,P,204,N,Y,12,26,0,Y,0,442,0,0,19750.80313,2927
23,F,C,24,Y,31,12,C,216,N,Y,24,950,0,Y,0,400,0,0,22527.9606,2928
25,M,S,24,N,50,18,P,12,Y,Y,12,999,0,Y,0,208,0,0,17056.26525,2929
21,F,S,27,Y,31,20,P,324,Y,Y,24,60,0,Y,0,200,0,0,1127.989867,2930
22,F,S,27,N,50,28,P,36,Y,Y,60,30,0,Y,0,229,0,0,20417.84123,2931
24,M,C,51,Y,31,8,P,240,Y,Y,300,129,0,Y,0,1098,1,0,19620.01155,2932
18,M,C,40,N,5,18,P,120,N,Y,120,999,0,Y,0,876,0,0,4846.957786,2933
20,M,S,32,Y,31,28,C,240,Y,Y,108,305,0,Y,0,1745,0,0,13482.14455,2934
20,F,V,54,Y,31,28,C,192,Y,Y,192,38,0,Y,0,807,2,0,5678.042627,2935
25,M,C,41,Y,31,8,P,240,Y,Y,240,79,0,Y,0,1600,0,0,5321.840196,2936
12,F,S,20,Y,31,28,O,12,N,Y,0,654,0,Y,0,995,1,0,2332.128389,2937
20,F,S,34,Y,31,8,O,84,Y,Y,84,61,0,Y,0,540,0,0,12187.66626,2938
96,F,S,32,N,31,12,P,24,N,Y,12,310,0,Y,0,221,0,0,12182.36432,2939
22,F,S,19,Y,31,28,P,228,Y,Y,12,30,0,Y,0,250,0,0,23703.57025,2940
21,F,C,49,Y,31,12,P,204,Y,Y,36,26,0,Y,0,180,0,0,28205.07386,2941
14,M,C,43,Y,31,18,A,24,N,Y,72,953,0,Y,0,530,1,0,7217.984997,2942
25,F,S,27,Y,50,8,P,240,N,Y,0,40,0,Y,0,180,0,0,7498.550773,2943
9,M,S,39,Y,5,1,P,60,N,Y,60,167,0,Y,0,414,0,0,28008.13875,2944
13,M,C,23,Y,31,28,A,12,Y,Y,12,60,0,Y,0,200,0,1,15944.14521,2945
23,F,C,48,Y,31,25,P,12,Y,Y,264,853,0,Y,0,1000,0,0,5190.727937,2946
19,F,C,58,Y,31,12,P,120,Y,Y,36,26,0,Y,0,230,0,0,27585.0969,2947
17,F,S,23,Y,31,18,P,72,N,Y,12,999,0,Y,0,300,0,1,13486.04307,2948
22,F,S,18,Y,31,28,C,24,N,Y,12,24,0,Y,0,216,0,0,14155.13484,2949
20,F,D,47,Y,31,12,A,12,Y,Y,96,117,0,Y,0,2608,0,0,16598.87694,2950
20,M,S,27,Y,31,8,A,24,Y,Y,12,911,0,Y,0,506,0,0,7528.418446,2951
22,F,S,25,Y,50,12,A,48,Y,Y,24,801,0,Y,0,1234,0,1,10011.81967,2952
25,M,S,18,Y,50,20,P,216,N,Y,0,223,0,Y,0,250,0,0,20243.62861,2953
